Tree_code,Species,Year,size,Ca,d13Catm,d13Ccorr,Ci,IWUE,d13Craw,discr,Ci/Ca,Ca-Ci,Extant_DBH,Growth ,Month,PRCP,TAVG,TMIN,TMAX
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,8,123,28.4,25,33.5
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,9,66,28.7,25.2,33.5
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,1,0,27.5,21.3,34.7
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,11,0,26,20,32
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,2,0,27.9,20.7,35.9
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,6,25,29.8,25.8,35
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,10,128,27.6,23.7,32.4
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,4,44,31.9,26.3,38.6
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,5,115,31.4,26.4,38
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,12,9,25.3,19.7,31.6
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,7,80,30,25.7,35.5
ax012,Afzelia_xylocarpa,1991,27,355.5,-7.74,-21.48981083,168.1516704,117.092706,-22.82981083,15.08981083,0.473000479,187.3483296,52.7,51.74399464,3,19,31.7,26,39
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,8,123,28.4,25,33.5
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,9,66,28.7,25.2,33.5
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,1,0,27.5,21.3,34.7
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,11,0,26,20,32
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,2,0,27.9,20.7,35.9
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,6,25,29.8,25.8,35
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,10,128,27.6,23.7,32.4
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,4,44,31.9,26.3,38.6
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,5,115,31.4,26.4,38
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,12,9,25.3,19.7,31.6
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,7,80,30,25.7,35.5
ax027,Afzelia_xylocarpa,1991,27,355.5,-7.74,-22.04690396,176.9147946,111.6157534,-23.38690396,15.64690396,0.497650618,178.5852054,44.39185094,37.05168578,3,19,31.7,26,39
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,8,123,28.4,25,33.5
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,9,66,28.7,25.2,33.5
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,1,0,27.5,21.3,34.7
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,11,0,26,20,32
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,2,0,27.9,20.7,35.9
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,6,25,29.8,25.8,35
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,10,128,27.6,23.7,32.4
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,4,44,31.9,26.3,38.6
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,5,115,31.4,26.4,38
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,12,9,25.3,19.7,31.6
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,7,80,30,25.7,35.5
ax044,Afzelia_xylocarpa,1991,27,355.5,-7.74,-24.19793023,210.7506282,90.46835735,-25.53793023,17.79793023,0.592828771,144.7493718,46.98811523,60.12597606,3,19,31.7,26,39
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,11,0,26.9,21.2,33.4
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,12,0,24.4,18.1,31.6
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,5,92,31,25.9,37.2
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,6,54,30.6,25.9,36.6
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,7,104,30.3,25.8,35.9
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,10,77,27.9,23.8,32.9
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,9,322,28,24.3,32.9
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,3,64,30.1,24.8,36.5
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,4,30,31.4,26,37.6
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,8,148,28.5,24.8,33.4
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,2,0,27,20.1,34.5
ax079,Afzelia_xylocarpa,1993,27,357,-7.79,-24.22736928,212.1049042,90.5594349,-25.61736928,17.82736928,0.594131384,144.8950958,45.80583222,33.87148266,1,0,25.7,19.5,32.8
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,11,0,26.9,21.2,33.4
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,12,0,24.4,18.1,31.6
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,5,92,31,25.9,37.2
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,6,54,30.6,25.9,36.6
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,7,104,30.3,25.8,35.9
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,10,77,27.9,23.8,32.9
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,9,322,28,24.3,32.9
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,3,64,30.1,24.8,36.5
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,4,30,31.4,26,37.6
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,8,148,28.5,24.8,33.4
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,2,0,27,20.1,34.5
ax042,Afzelia_xylocarpa,1993,27,357,-7.79,-21.22297434,164.646099,120.2211881,-22.61297434,14.82297434,0.461193555,192.353901,45.0602263,49.41214321,1,0,25.7,19.5,32.8
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,11,0,26.9,21.2,33.4
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,12,0,24.4,18.1,31.6
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,5,92,31,25.9,37.2
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,6,54,30.6,25.9,36.6
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,7,104,30.3,25.8,35.9
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,10,77,27.9,23.8,32.9
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,9,322,28,24.3,32.9
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,3,64,30.1,24.8,36.5
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,4,30,31.4,26,37.6
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,8,148,28.5,24.8,33.4
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,2,0,27,20.1,34.5
ax082,Afzelia_xylocarpa,1993,27,357,-7.79,-22.0722872,178.0622358,111.8361026,-23.4622872,15.6722872,0.49877377,178.9377642,50.85315022,46.36004259,1,0,25.7,19.5,32.8
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,5,152,29,25,34.8
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,10,155,27.6,24.3,32.4
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,8,128,28.6,25,33.7
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,12,0,23.9,18.6,30.4
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,3,150,30.2,24.7,37.4
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,7,63,28.9,25.1,34.1
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,11,131,26.9,23.1,32
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,4,131,30.4,25.6,36.8
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,9,242,27.7,24.6,32.6
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,6,132,28.7,25,34.2
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,2,19,26,19.7,33.4
ax041,Afzelia_xylocarpa,1996,27,362.5875,-7.88,-23.52490319,204.1544617,99.02064891,-25.00490319,17.12490319,0.563048814,158.4330383,38.14193471,32.35782806,1,0,25,18.4,32.9
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,5,152,29,25,34.8
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,10,155,27.6,24.3,32.4
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,8,128,28.6,25,33.7
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,12,0,23.9,18.6,30.4
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,3,150,30.2,24.7,37.4
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,7,63,28.9,25.1,34.1
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,11,131,26.9,23.1,32
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,4,131,30.4,25.6,36.8
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,9,242,27.7,24.6,32.6
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,6,132,28.7,25,34.2
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,2,19,26,19.7,33.4
ax028,Afzelia_xylocarpa,1996,8,362.5875,-7.88,-23.71829613,207.257199,97.08143811,-25.19829613,17.31829613,0.571606023,155.330301,24.17821186,8.724307466,1,0,25,18.4,32.9
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,8,202,28.6,25,33.8
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,10,69,28.3,24.3,33.9
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,12,0,24.4,18.1,32.3
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,9,258,27.8,24.6,33
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,1,0,24.6,18.4,32
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,11,1,27.8,22.4,34.7
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,3,49,29,24,35.6
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,4,35,31.6,26.2,38.5
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,5,94,30.8,26,37.3
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,2,40,27.5,22,34.7
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,7,159,28.4,24.6,33.7
ax081,Afzelia_xylocarpa,2003,27,375.7741667,-8.07462,-23.492273,211.0366509,102.9609474,-25.166893,17.092273,0.561605,164.7375158,30.69170895,15.68922695,6,205,28.8,25.2,34.3
